Finish	Finish (group)	Item Number	Model	Week ID	Week Number ID	In-Stock %	Inventory On Hand ($)	Item Number ID	Number of Records	Sales ($)
bronze	Finish Group	16454	3158	14-04-2017	10	0.980808412	3040.974	315872	1	4319.59
bronze	Finish Group	16454	3158	21-04-2017	11	0.98789927	3108.307	315872	1	3568.63
bronze	Finish Group	16454	3158	28-04-2017	12	0.990735613	3062.128	315872	1	3826.43
bronze	Finish Group	16454	3158	05-05-2017	13	0.987426546	3032.216	315872	1	4141.06
bronze	Finish Group	16454	3158	12-05-2017	14	0.986481098	3016.217	315872	1	4261.8
bronze	Finish Group	16454	3158	19-05-2017	15	0.985441106	2995.41	315872	1	3844.97
bronze	Finish Group	16454	3158	26-05-2017	16	0.980808412	3034.379	315872	1	4247.11
bronze	Finish Group	16454	3158	02-06-2017	17	0.989222897	3131.152	315872	1	4610.53
bronze	Finish Group	16454	3158	09-06-2017	18	0.993004687	3222.323	315872	1	3974.05
bronze	Finish Group	16454	3158	16-06-2017	19	0.991588107	3204.195	315872	1	4186.56
bronze	Finish Group	16454	3158	23-06-2017	20	0.987812791	3202.44	315872	1	3889.8
bronze	Finish Group	16454	3158	30-06-2017	21	0.991497599	3189.119	315872	1	4143.2
bronze	Finish Group	16454	3158	07-07-2017	22	0.994709995	3093.407	315872	1	5365.21
bronze	Finish Group	16454	3158	14-07-2017	23	0.992347939	3089.644	315872	1	3699.36
bronze	Finish Group	16454	3158	21-07-2017	24	0.98819072	3088.864	315872	1	3721.7
bronze	Finish Group	16454	3158	28-07-2017	25	0.989324507	3137.111	315872	1	4429.34
bronze	Finish Group	16454	3158	04-08-2017	26	0.988474167	3086.439	315872	1	4407.62
bronze	Finish Group	16454	3158	11-08-2017	27	0.98649004	3063.092	315872	1	4526.37
bronze	Finish Group	16454	3158	18-08-2017	28	0.986017629	3076.832	315872	1	3969.68
bronze	Finish Group	16454	3158	25-08-2017	29	0.985167289	3051.478	315872	1	4436.48
bronze	Finish Group	16454	3158	01-09-2017	30	0.9856397	3172.476	315872	1	3691.63
bronze	Finish Group	16454	3158	08-09-2017	31	0.987812791	3091.808	315872	1	4107.8
bronze	Finish Group	16454	3158	15-09-2017	32	0.983466608	3062.521	315872	1	3310.22
bronze	Finish Group	16454	3158	22-09-2017	33	0.985828664	3058.648	315872	1	2999.89
bronze	Finish Group	16454	3158	29-09-2017	34	0.984129484	3091.483	315872	1	3299.38
bronze	Finish Group	16454	3158	06-10-2017	35	0.984988253	3048.292	315872	1	3717.41
bronze	Finish Group	16454	3158	13-10-2017	36	0.977717929	3028.132	315872	1	3823.2
bronze	Finish Group	16454	3158	20-10-2017	37	0.980739363	3007.294	315872	1	3169.55
bronze	Finish Group	16454	3158	27-10-2017	38	0.979984004	2927.81	315872	1	3808.75
bronze	Finish Group	16454	3158	03-11-2017	39	0.974602076	2855.631	315872	1	3898.07
bronze	Finish Group	16454	3158	10-11-2017	40	0.975451854	2899.347	315872	1	3935.3
bronze	Finish Group	16454	3158	17-11-2017	41	0.976117303	2990.054	315872	1	3968.51
bronze	Finish Group	16454	3158	24-11-2017	42	0.980752085	3048.994	315872	1	3913.06
bronze	Finish Group	16454	3158	01-12-2017	43	0.988017607	3099.344	315872	1	3853.53
bronze	Finish Group	16454	3158	08-12-2017	44	0.989438948	3078.9	315872	1	3551.56
bronze	Finish Group	16454	3158	15-12-2017	45	0.989257432	3056.251	315872	1	3303.87
bronze	Finish Group	16454	3158	22-12-2017	46	0.985866058	3004.096	315872	1	3538.47
bronze	Finish Group	16454	3158	29-12-2017	47	0.980023616	3000.639	315872	1	3619
bronze	Finish Group	16454	3158	05-01-2018	48	0.980494781	2928.38	315872	1	4027.25
bronze	Finish Group	16454	3158	12-01-2018	49	0.981625576	2917.39	315872	1	3705.2
bronze	Finish Group	16454	3158	19-01-2018	50	0.979363985	2883.96	315872	1	3348.7
bronze	Finish Group	16454	3158	26-01-2018	51	0.976160065	2861.889	315872	1	3035.06
bronze	Finish Group	16454	3158	02-02-2018	52	0.967961799	2823.944	315872	1	3537.59
bronze	Finish Group	16454	3158	09-02-2018	1	0.966454072	2810.546	315872	1	3189.72
bronze	Finish Group	16454	3158	16-02-2018	2	0.969286849	2803.233	315872	1	2889.37
bronze	Finish Group	16454	3158	23-02-2018	3	0.970148848	2742.139	315872	1	3613.08
bronze	Finish Group	16454	3158	02-03-2018	4	0.962991865	2682.335	315872	1	3915.01
bronze	Finish Group	16454	3158	09-03-2018	5	0.956494078	2701.596	315872	1	3918.18
bronze	Finish Group	16454	3158	16-03-2018	6	0.950938	2640.568	315872	1	3977.44
bronze	Finish Group	16454	3158	23-03-2018	7	0.94754785	2602.455	315872	1	3449.37
bronze	Finish Group	16454	3158	30-03-2018	8	0.939354988	2522.853	315872	1	3559.44
bronze	Finish Group	16454	3158	06-04-2018	9	0.927960318	2438.196	315872	1	3232.83
bronze	Finish Group	16454	3158	13-04-2018	10	0.918260723	2367.058	315872	1	3380.37
bronze	Finish Group	16454	3158	20-04-2018	11	0.903381733	2293.701	315872	1	3469.43
bronze	Finish Group	16454	3158	27-04-2018	12	0.886901838	2217.227	315872	1	3341.68
bronze	Finish Group	16454	3158	04-05-2018	13	0.870421944	2140.347	315872	1	3645.79
bronze	Finish Group	16454	3158	11-05-2018	14	0.860251494	2072.66	315872	1	3467.26
bronze	Finish Group	16454	3158	18-05-2018	15	1.000001	1994.907	315872	1	3121.28
bronze	Finish Group	16454	3158	25-05-2018	16	1.000001	1934.583	315872	1	2928.28
bronze	Finish Group	16454	3158	01-06-2018	17	1.000001	1858.958	315872	1	3478.9
bronze	Finish Group	16454	3158	08-06-2018	18	1.000001	1799.529	315872	1	2933.43
bronze	Finish Group	16454	3158	15-06-2018	19	1.000001	1746.674	315872	1	2899.47
bronze	Finish Group	16454	3158	22-06-2018	20	1.000001	1676.024	315872	1	2668.66
bronze	Finish Group	16454	3158	29-06-2018	21	1.000001	1639.387	315872	1	2543.89
bronze	Finish Group	16454	3158	06-07-2018	22	1.000001	1589.718	315872	1	2787.7
bronze	Finish Group	16454	3158	13-07-2018	23	1.000001	1541.239	315872	1	2655.91
bronze	Finish Group	16454	3158	20-07-2018	24	1.000001	1506.355	315872	1	2576.97
bronze	Finish Group	16454	3158	27-07-2018	25	1.000001	1469.634	315872	1	2155.34
bronze	Finish Group	16454	3158	03-08-2018	26	1.000001	1426.39	315872	1	2578.21
bronze	Finish Group	16454	3355	10-02-2017	1	0.984978324	1944.305	335502	1	1770.7
bronze	Finish Group	16454	3355	17-02-2017	2	0.990080365	2002.896	335502	1	1857.96
bronze	Finish Group	16454	3355	24-02-2017	3	0.990552776	2055.185	335502	1	2032.91
bronze	Finish Group	16454	3355	03-03-2017	4	0.988946578	2043.826	335502	1	2291.32
bronze	Finish Group	16454	3355	10-03-2017	5	0.98904106	1977.837	335502	1	2243.18
bronze	Finish Group	16454	3355	17-03-2017	6	0.989797882	1958.54	335502	1	1947.42
bronze	Finish Group	16454	3355	24-03-2017	7	0.985932451	1968.853	335502	1	2186.15
bronze	Finish Group	16454	3355	31-03-2017	8	0.983571956	1898.789	335502	1	2074.59
bronze	Finish Group	16454	3355	07-04-2017	9	0.979889585	1879.319	335502	1	1902.57
bronze	Finish Group	16454	3355	14-04-2017	10	0.980833783	1897.657	335502	1	1828.8
bronze	Finish Group	16454	3355	21-04-2017	11	0.981211462	1912.957	335502	1	1682.59
bronze	Finish Group	16454	3355	28-04-2017	12	0.981683561	1886.706	335502	1	1696.8
bronze	Finish Group	16454	3355	05-05-2017	13	0.982250079	1871.764	335502	1	2043.46
bronze	Finish Group	16454	3355	12-05-2017	14	0.980550523	1895.869	335502	1	1878.79
bronze	Finish Group	16454	3355	19-05-2017	15	0.979606325	1895.912	335502	1	1876.25
bronze	Finish Group	16454	3355	26-05-2017	16	0.976679312	1914.455	335502	1	2106.5
bronze	Finish Group	16454	3355	02-06-2017	17	0.980928202	2011.592	335502	1	1758.87
bronze	Finish Group	16454	3355	09-06-2017	18	0.987443168	2081.721	335502	1	1726.19
bronze	Finish Group	16454	3355	16-06-2017	19	0.987348748	2064.043	335502	1	1887.16
bronze	Finish Group	16454	3355	23-06-2017	20	0.986695347	2057.447	335502	1	1840.98
bronze	Finish Group	16454	3355	30-06-2017	21	0.988300679	2068.79	335502	1	2000.81
bronze	Finish Group	16454	3355	07-07-2017	22	0.991791904	1999.98	335502	1	2022.19
bronze	Finish Group	16454	3355	14-07-2017	23	0.990659615	2050.801	335502	1	1881.07
bronze	Finish Group	16454	3355	21-07-2017	24	0.991886261	2045.829	335502	1	1966.66
bronze	Finish Group	16454	3355	28-07-2017	25	0.990659615	2071.885	335502	1	2017.56
bronze	Finish Group	16454	3355	04-08-2017	26	0.989244253	2020.321	335502	1	1943.68
bronze	Finish Group	16454	3355	11-08-2017	27	0.988300679	2008.85	335502	1	2053.09
bronze	Finish Group	16454	3355	18-08-2017	28	0.985564314	2010.365	335502	1	1805.27
bronze	Finish Group	16454	3355	25-08-2017	29	0.986507888	1963.294	335502	1	1789.23
bronze	Finish Group	16454	3355	01-09-2017	30	0.98056337	2060.865	335502	1	1762.94
bronze	Finish Group	16454	3355	08-09-2017	31	0.987074033	1997.496	335502	1	2163.36
bronze	Finish Group	16454	3355	15-09-2017	32	0.9904709	1956.461	335502	1	1705.13
bronze	Finish Group	16454	3355	22-09-2017	33	0.990282185	1942.005	335502	1	1675.63
bronze	Finish Group	16454	3355	29-09-2017	34	0.989149896	1943.841	335502	1	1721.65
bronze	Finish Group	16454	3355	06-10-2017	35	0.98716839	1907.422	335502	1	1797
bronze	Finish Group	16454	3355	13-10-2017	36	0.985848721	1886.94	335502	1	1844.55
bronze	Finish Group	16454	3355	20-10-2017	37	0.984253711	1840.283	335502	1	1870.72
bronze	Finish Group	16454	3355	27-10-2017	38	0.978030231	1804.645	335502	1	1616.39
bronze	Finish Group	16454	3355	03-11-2017	39	0.969449373	1754.033	335502	1	1886.23
bronze	Finish Group	16454	3355	10-11-2017	40	0.965394682	1781.184	335502	1	2350.63
bronze	Finish Group	16454	3355	17-11-2017	41	0.973131951	1809.631	335502	1	1951.25
bronze	Finish Group	16454	3355	24-11-2017	42	0.97983515	1846.19	335502	1	1929.39
bronze	Finish Group	16454	3355	01-12-2017	43	0.982850604	1840.052	335502	1	1695.7
bronze	Finish Group	16454	3355	08-12-2017	44	0.978987054	1860.385	335502	1	1833.16
bronze	Finish Group	16454	3355	15-12-2017	45	0.980326708	1877.161	335502	1	1645.5
bronze	Finish Group	16454	3355	22-12-2017	46	0.982402656	1864.58	335502	1	1593.04
bronze	Finish Group	16454	3355	29-12-2017	47	0.981838004	1911.508	335502	1	1365.71
bronze	Finish Group	16454	3355	05-01-2018	48	0.982308548	1867.353	335502	1	1490.18
bronze	Finish Group	16454	3355	12-01-2018	49	0.979673501	1874.588	335502	1	1504.03
bronze	Finish Group	16454	3355	19-01-2018	50	0.9743093	1856.527	335502	1	1657.51
bronze	Finish Group	16454	3355	26-01-2018	51	0.975532715	1829.601	335502	1	1559.2
bronze	Finish Group	16454	3355	02-02-2018	52	0.974497518	1800.46	335502	1	1717.71
bronze	Finish Group	16454	3355	09-02-2018	1	0.973464819	1793.797	335502	1	1670.45
bronze	Finish Group	16454	3355	16-02-2018	2	0.97413812	1789.079	335502	1	1375.38
bronze	Finish Group	16454	3355	23-02-2018	3	0.972633371	1747.629	335502	1	1696.18
bronze	Finish Group	16454	3355	02-03-2018	4	0.974608354	1747.68	335502	1	1617.96
bronze	Finish Group	16454	3355	09-03-2018	5	0.969341732	1724.552	335502	1	1965.83
bronze	Finish Group	16454	3355	16-03-2018	6	0.966332233	1693.344	335502	1	1842.9
bronze	Finish Group	16454	3355	23-03-2018	7	0.96492153	1644.292	335502	1	1603.98
bronze	Finish Group	16454	3355	30-03-2018	8	0.958808486	1576.187	335502	1	1903.16
bronze	Finish Group	16454	3355	06-04-2018	9	0.946676444	1519.261	335502	1	1701.34
bronze	Finish Group	16454	3355	13-04-2018	10	0.931534904	1450.888	335502	1	1720.18
bronze	Finish Group	16454	3355	20-04-2018	11	0.909998179	1392.085	335502	1	1579.89
bronze	Finish Group	16454	3355	27-04-2018	12	0.894029871	1327.42	335502	1	1806.65
bronze	Finish Group	16454	3355	04-05-2018	13	1.000001	1270.542	335502	1	1744.38
bronze	Finish Group	16454	3355	11-05-2018	14	1.000001	1209.95	335502	1	1663.64
bronze	Finish Group	16454	3355	18-05-2018	15	1.000001	1156.341	335502	1	1621.83
bronze	Finish Group	16454	3355	25-05-2018	16	1.000001	1100.071	335502	1	1644.69
bronze	Finish Group	16454	3355	01-06-2018	17	1.000001	1048.072	335502	1	1533.14
bronze	Finish Group	16454	3355	08-06-2018	18	1.000001	989.578	335502	1	1572.9
bronze	Finish Group	16454	3355	15-06-2018	19	1.000001	945.03	335502	1	1598.6
bronze	Finish Group	16454	3355	22-06-2018	20	1.000001	901.364	335502	1	1514.92
bronze	Finish Group	16454	3355	29-06-2018	21	1.000001	848.41	335502	1	1441.24
bronze	Finish Group	16454	3355	06-07-2018	22	1.000001	793.852	335502	1	1738.64
bronze	Finish Group	16454	3355	13-07-2018	23	1.000001	748.403	335502	1	1373.43
bronze	Finish Group	16454	3355	20-07-2018	24	1.000001	710.681	335502	1	1246.31
bronze	Finish Group	16454	3355	27-07-2018	25	1.000001	666.659	335502	1	1397.66
bronze	Finish Group	16454	3355	03-08-2018	26	1.000001	633.726	335502	1	1247.75
bronze	Finish Group	16454	3355	10-02-2017	1	0.981765928	2638.363	335504	1	682.49
bronze	Finish Group	16454	3355	17-02-2017	2	0.985545218	2731.446	335504	1	2415.63
bronze	Finish Group	16454	3355	24-02-2017	3	0.984127984	2778.246	335504	1	2689.52
bronze	Finish Group	16454	3355	03-03-2017	4	0.985923147	2790.132	335504	1	2641.51
bronze	Finish Group	16454	3355	10-03-2017	5	0.984694878	2734.979	335504	1	2390.52
bronze	Finish Group	16454	3355	17-03-2017	6	0.988475256	2713.467	335504	1	2366.75
bronze	Finish Group	16454	3355	24-03-2017	7	0.98640455	2701.611	335504	1	2716.1
bronze	Finish Group	16454	3355	31-03-2017	8	0.984138475	2679.452	335504	1	2485.05
bronze	Finish Group	16454	3355	07-04-2017	9	0.979700745	2673.615	335504	1	2401.37
bronze	Finish Group	16454	3355	14-04-2017	10	0.983477537	2664.71	335504	1	2359.23
bronze	Finish Group	16454	3355	21-04-2017	11	0.979606325	2722.903	335504	1	2177.49
bronze	Finish Group	16454	3355	28-04-2017	12	0.982722178	2706.316	335504	1	2305.68
bronze	Finish Group	16454	3355	05-05-2017	13	0.983855216	2688.622	335504	1	2498.1
bronze	Finish Group	16454	3355	12-05-2017	14	0.984232895	2695.428	335504	1	2671.05
bronze	Finish Group	16454	3355	19-05-2017	15	0.983288697	2670.543	335504	1	2639.52
bronze	Finish Group	16454	3355	26-05-2017	16	0.982344499	2689.402	335504	1	2456.81
bronze	Finish Group	16454	3355	02-06-2017	17	0.984327315	2725.419	335504	1	3012.01
bronze	Finish Group	16454	3355	09-06-2017	18	0.986876649	2782.963	335504	1	2444.83
bronze	Finish Group	16454	3355	16-06-2017	19	0.983103049	2750.34	335504	1	3079
bronze	Finish Group	16454	3355	23-06-2017	20	0.984903812	2729.898	335504	1	3005.25
bronze	Finish Group	16454	3355	30-06-2017	21	0.983394093	2690.235	335504	1	2857.69
bronze	Finish Group	16454	3355	07-07-2017	22	0.986413531	2624.965	335504	1	3325.46
bronze	Finish Group	16454	3355	14-07-2017	23	0.989432968	2598.554	335504	1	2981.67
bronze	Finish Group	16454	3355	21-07-2017	24	0.984526382	2575.967	335504	1	3057.4
bronze	Finish Group	16454	3355	28-07-2017	25	0.981790017	2577.485	335504	1	3126.67
bronze	Finish Group	16454	3355	04-08-2017	26	0.968768692	2499.101	335504	1	3932.72
bronze	Finish Group	16454	3355	11-08-2017	27	0.967447688	2499.049	335504	1	3704.77
bronze	Finish Group	16454	3355	18-08-2017	28	0.95895552	2465.525	335504	1	3617.75
bronze	Finish Group	16454	3355	25-08-2017	29	0.957068371	2354.104	335504	1	3536.32
bronze	Finish Group	16454	3355	01-09-2017	30	0.958106303	2437.421	335504	1	3222.06
bronze	Finish Group	16454	3355	08-09-2017	31	0.961125741	2372.929	335504	1	2936.43
bronze	Finish Group	16454	3355	15-09-2017	32	0.956974014	2354.513	335504	1	2639.71
bronze	Finish Group	16454	3355	22-09-2017	33	0.954709436	2354.419	335504	1	2363.96
bronze	Finish Group	16454	3355	29-09-2017	34	0.960182166	2374.549	335504	1	2227.48
bronze	Finish Group	16454	3355	06-10-2017	35	0.9618806	2341.845	335504	1	2436.71
bronze	Finish Group	16454	3355	13-10-2017	36	0.960468969	2335.795	335504	1	2629.03
bronze	Finish Group	16454	3355	20-10-2017	37	0.960114154	2321.559	335504	1	2521.77
bronze	Finish Group	16454	3355	27-10-2017	38	0.956436644	2315.513	335504	1	2363.35
bronze	Finish Group	16454	3355	03-11-2017	39	0.96058563	2294.535	335504	1	2482.02
bronze	Finish Group	16454	3355	10-11-2017	40	0.959076908	2345.063	335504	1	3072.34
bronze	Finish Group	16454	3355	17-11-2017	41	0.957859018	2382.965	335504	1	3315.48
bronze	Finish Group	16454	3355	24-11-2017	42	0.96381555	2425.582	335504	1	2886.22
bronze	Finish Group	16454	3355	01-12-2017	43	0.972108049	2433.784	335504	1	2718.91
bronze	Finish Group	16454	3355	08-12-2017	44	0.976738615	2457.448	335504	1	2964.24
bronze	Finish Group	16454	3355	15-12-2017	45	0.974683353	2489.894	335504	1	2704.73
bronze	Finish Group	16454	3355	22-12-2017	46	0.975250388	2463.471	335504	1	2582.14
bronze	Finish Group	16454	3355	29-12-2017	47	0.972521233	2472.54	335504	1	2325.44
bronze	Finish Group	16454	3355	05-01-2018	48	0.971297819	2426.646	335504	1	3008.71
bronze	Finish Group	16454	3355	12-01-2018	49	0.970921384	2430.706	335504	1	2418.84
bronze	Finish Group	16454	3355	19-01-2018	50	0.973838756	2415.955	335504	1	2218.21
bronze	Finish Group	16454	3355	26-01-2018	51	0.96969797	2389.081	335504	1	2347.6
bronze	Finish Group	16454	3355	02-02-2018	52	0.963110354	2382.025	335504	1	2104.01
bronze	Finish Group	16454	3355	09-02-2018	1	0.964710204	2382.894	335504	1	2091.83
bronze	Finish Group	16454	3355	16-02-2018	2	0.968680458	2370.132	335504	1	1753.78
bronze	Finish Group	16454	3355	23-02-2018	3	0.971034575	2337.343	335504	1	2148.28
bronze	Finish Group	16454	3355	02-03-2018	4	0.968965544	2308.388	335504	1	2093.21
bronze	Finish Group	16454	3355	09-03-2018	5	0.957773971	2450.705	335504	1	2066.84
bronze	Finish Group	16454	3355	16-03-2018	6	0.946488351	2401.621	335504	1	2331.62
bronze	Finish Group	16454	3355	23-03-2018	7	0.939434838	2348.197	335504	1	2014
bronze	Finish Group	16454	3355	30-03-2018	8	0.930688482	2307.774	335504	1	2422.43
bronze	Finish Group	16454	3355	06-04-2018	9	0.919402862	2271.105	335504	1	1627.14
bronze	Finish Group	16454	3355	13-04-2018	10	0.91056246	2226.089	335504	1	2112.57
bronze	Finish Group	16454	3355	20-04-2018	11	0.897678043	2182.823	335504	1	1840.57
bronze	Finish Group	16454	3355	27-04-2018	12	0.877928208	2119.967	335504	1	2267.54
bronze	Finish Group	16454	3355	04-05-2018	13	0.860247403	2054.413	335504	1	2265.93
bronze	Finish Group	16454	3355	11-05-2018	14	0.849738533	1991.923	335504	1	2806.53
bronze	Finish Group	16454	3355	18-05-2018	15	0.500001	1936.958	335504	1	2434.83
bronze	Finish Group	16454	3355	25-05-2018	16	0.500001	1877.349	335504	1	2721.22
bronze	Finish Group	16454	3355	01-06-2018	17	0.500001	1813.122	335504	1	3155.59
bronze	Finish Group	16454	3355	08-06-2018	18	0.071429571	1754.621	335504	1	2748.74
bronze	Finish Group	16454	3355	15-06-2018	19	1.00E-06	1692.995	335504	1	2950.71
bronze	Finish Group	16454	3355	22-06-2018	20	1.00E-06	1649.1	335504	1	2247.79
bronze	Finish Group	16454	3355	29-06-2018	21	1.00E-06	1596.309	335504	1	2717.54
bronze	Finish Group	16454	3355	06-07-2018	22	1.00E-06	1535.493	335504	1	3084.47
bronze	Finish Group	16454	3355	13-07-2018	23	1.00E-06	1481.479	335504	1	2452.67
bronze	Finish Group	16454	3355	20-07-2018	24	1.00E-06	1433.315	335504	1	2218.42
bronze	Finish Group	16454	3355	27-07-2018	25	1.00E-06	1388.24	335504	1	2115.05
bronze	Finish Group	16454	3355	03-08-2018	26	1.00E-06	1352.603	335504	1	2087.84
bronze	Finish Group	16454	3355	10-02-2017	1	0.972943289	2620.561	335506	1	564.01
bronze	Finish Group	16454	3355	17-02-2017	2	0.976632977	2652.71	335506	1	446.27
bronze	Finish Group	16454	3355	24-02-2017	3	0.980322665	2644.727	335506	1	538.52
bronze	Finish Group	16454	3355	03-03-2017	4	0.977862873	2639.284	335506	1	624.87
bronze	Finish Group	16454	3355	10-03-2017	5	0.972754075	2597.914	335506	1	601.98
bronze	Finish Group	16454	3355	17-03-2017	6	0.970580888	2591.294	335506	1	615.61
bronze	Finish Group	16454	3355	24-03-2017	7	0.968517593	2591.868	335506	1	457.65
bronze	Finish Group	16454	3355	31-03-2017	8	0.969368496	2583.547	335506	1	478.87
bronze	Finish Group	16454	3355	07-04-2017	9	0.97163757	2577.237	335506	1	485.8
bronze	Finish Group	16454	3355	14-04-2017	10	0.970124854	2561.527	335506	1	556.01
bronze	Finish Group	16454	3355	21-04-2017	11	0.972488473	2549.379	335506	1	580.03
bronze	Finish Group	16454	3355	28-04-2017	12	0.973339376	2536.077	335506	1	495.79
bronze	Finish Group	16454	3355	05-05-2017	13	0.972393928	2535.234	335506	1	540.34
bronze	Finish Group	16454	3355	12-05-2017	14	0.97778298	2553.928	335506	1	513.23
